Gene	Module	kME
4410	P1_I1_M1	0.83
4411	P1_I1_M1	0.94
4412	P1_I1_M1	0.95
4413	P1_I1_M1	0.89
4414	P1_I1_M1	0.94
4415	P1_I1_M1	0.94
4418	P1_I1_M1	0.83
4419	P1_I1_M1	0.94
4420	P1_I1_M5	0.84
4421	P1_I1_M1	0.94
4423	P1_I1_M1	0.89
4424	P1_I1_M1	0.92
4425	P1_I1_M1	0.91
4426	P1_I1_M1	0.89
4428	P1_I1_M1	0.9
4430	P1_I1_M1	0.88
4432	P1_I1_M1	0.83
4433	P1_I1_M1	0.89
4435	P1_I1_M1	0.75
4436	P1_I1_M1	0.85
4438	P1_I1_M1	0.97
4439	P1_I1_M1	0.93
4440	P1_I1_M1	0.79
4441	P1_I1_M1	0.9
4442	P1_I1_M3	0.92
4443	P1_I1_M1	0.85
4444	P1_I1_M1	0.93
4445	P1_I1_M1	0.91
4446	P1_I1_M1	0.95
4447	P1_I1_M1	0.85
4448	P1_I1_M2	0.82
4449	P1_I1_M1	0.93
4450	P1_I1_M1	0.88
4451	P1_I1_M1	0.95
4452	P1_I1_M1	0.9
4453	P1_I1_M1	0.87
4454	P1_I1_M5	0.81
4456	P1_I1_M1	0.95
4459	P1_I1_M1	0.94
4460	P1_I1_M1	0.95
4461	P1_I1_M1	0.95
4463	P1_I1_M3	0.91
4464	P1_I1_M1	0.8
4467	P1_I1_M1	0.96
4470	P1_I1_M1	0.9
4472	P1_I1_M1	0.97
4473	P1_I1_M1	0.89
4474	P1_I1_M1	0.87
4475	P1_I1_M1	0.94
4477	P1_I1_M1	0.85
4480	P1_I1_M1	0.93
4482	P1_I1_M3	0.9
4483	P1_I1_M1	0.77
4484	P1_I1_M2	0.85
4485	P1_I1_M1	0.93
4487	P1_I1_M1	0.96
4488	P1_I1_M1	0.9
4489	P1_I1_M1	0.94
4490	P1_I1_M1	0.91
4492	P1_I1_M1	0.86
4493	P1_I1_M1	0.88
4494	P1_I1_M2	0.92
4495	P1_I1_M1	0.88
4496	P1_I1_M1	0.91
4497	P1_I1_M1	0.96
4498	P1_I1_M3	0.87
4499	P1_I1_M4	0.94
4500	P1_I1_M1	0.95
4502	P1_I1_M1	0.94
4503	P1_I1_M4	0.91
4504	P1_I1_M1	0.94
4505	P1_I1_M2	0.82
4506	P1_I1_M1	0.9
4515	P1_I1_M1	0.92
4516	P1_I1_M1	0.96
4517	P1_I1_M1	0.82
4518	P1_I1_M1	0.93
4519	P1_I1_M1	0.88
4520	P1_I1_M3	0.93
4521	P1_I1_M1	0.82
4522	P1_I1_M1	0.82
4523	P1_I1_M1	0.87
4524	P1_I1_M1	0.9
4525	P1_I1_M1	0.91
4526	P1_I1_M4	0.8
4527	P1_I1_M1	0.94
4528	P1_I1_M1	0.92
4532	P1_I1_M1	0.92
4534	P1_I1_M1	0.82
4536	P1_I1_M1	0.95
4537	P1_I1_M1	0.83
4538	P1_I1_M1	0.94
4542	P1_I1_M1	0.87
4544	P1_I1_M1	0.96
4545	P1_I1_M1	0.92
4546	P1_I1_M1	0.96
4547	P1_I1_M1	0.94
4548	P1_I1_M4	0.92
4550	P1_I1_M1	0.84
4552	P1_I1_M5	0.87
4553	P1_I1_M1	0.94
4554	P1_I1_M1	0.89
4555	P1_I1_M1	0.94
4556	P1_I1_M1	0.88
4559	P1_I1_M1	0.89
4560	P1_I1_M1	0.93
4561	P1_I1_M1	0.88
4562	P1_I1_M1	0.95
4563	P1_I1_M1	0.93
4564	P1_I1_M1	0.9
4565	P1_I1_M1	0.95
4566	P1_I1_M1	0.78
4567	P1_I1_M1	0.96
4568	P1_I1_M3	0.86
4569	P1_I1_M1	0.94
4571	P1_I1_M1	0.88
4572	P1_I1_M1	0.92
4573	P1_I1_M5	0.83
4575	P1_I1_M1	0.95
4577	P1_I1_M1	0.95
4578	P1_I1_M1	0.9
4579	P1_I1_M1	0.94
4580	P1_I1_M1	0.94
4581	P1_I1_M1	0.89
4583	P1_I1_M1	0.95
4584	P1_I1_M1	0.95
4585	P1_I1_M1	0.89
4586	P1_I1_M1	0.97
4587	P1_I1_M1	0.95
4588	P1_I1_M3	0.91
4589	P1_I1_M1	0.85
4590	P1_I1_M1	0.89
4591	P1_I1_M1	0.93
4593	P1_I1_M1	0.85
4594	P1_I1_M1	0.96
4595	P1_I1_M1	0.95
4599	P1_I1_M3	0.92
4600	P1_I1_M1	0.89
4601	P1_I1_M1	0.94
4602	P1_I1_M1	0.95
4603	P1_I1_M1	0.94
4604	P1_I1_M1	0.92
4605	P1_I1_M1	0.9
4606	P1_I1_M1	0.96
4608	P1_I1_M1	0.89
4609	P1_I1_M1	0.94
4610	P1_I1_M1	0.95
4611	P1_I1_M1	0.93
4612	P1_I1_M1	0.93
4613	P1_I1_M2	0.8
4614	P1_I1_M1	0.93
4615	P1_I1_M1	0.91
4616	P1_I1_M1	0.86
4617	P1_I1_M1	0.95
4618	P1_I1_M1	0.95
4619	P1_I1_M2	0.88
4620	P1_I1_M1	0.85
4621	P1_I1_M1	0.86
4623	P1_I1_M1	0.97
4624	P1_I1_M1	0.93
4625	P1_I1_M1	0.97
4626	P1_I1_M1	0.87
4627	P1_I1_M1	0.89
4628	P1_I1_M1	0.94
4629	P1_I1_M1	0.96
4630	P1_I1_M1	0.94
4632	P1_I1_M1	0.9
4634	P1_I1_M1	0.92
4635	P1_I1_M1	0.95
4636	P1_I1_M1	0.97
4637	P1_I1_M1	0.92
4638	P1_I1_M1	0.87
4641	P1_I1_M1	0.82
4643	P1_I1_M1	0.92
4645	P1_I1_M2	0.86
4647	P1_I1_M1	0.84
4648	P1_I1_M1	0.92
4649	P1_I1_M1	0.93
4650	P1_I1_M1	0.94
4651	P1_I1_M1	0.89
4652	P1_I1_M1	0.87
4653	P1_I1_M1	0.95
4654	P1_I1_M1	0.93
4655	P1_I1_M1	0.93
4656	P1_I1_M1	0.95
4658	P1_I1_M1	0.93
4659	P1_I1_M1	0.9
4660	P1_I1_M1	0.92
4663	P1_I1_M1	0.83
4665	P1_I1_M1	0.93
4666	P1_I1_M5	0.89
4668	P1_I1_M1	0.93
4670	P1_I1_M1	0.96
4672	P1_I1_M1	0.94
4674	P1_I1_M1	0.95
4676	P1_I1_M1	0.95
4679	P1_I1_M1	0.93
4681	P1_I1_M1	0.86
4683	P1_I1_M1	0.81
4688	P1_I1_M1	0.94
4689	P1_I1_M1	0.95
4691	P1_I1_M1	0.86
4692	P1_I1_M1	0.92
4693	P1_I1_M1	0.85
4694	P1_I1_M1	0.94
4695	P1_I1_M5	0.86
4696	P1_I1_M1	0.8
4699	P1_I1_M1	0.8
4701	P1_I1_M1	0.89
4702	P1_I1_M1	0.97
4703	P1_I1_M1	0.92
4704	P1_I1_M1	0.88
4705	P1_I1_M1	0.96
4706	P1_I1_M1	0.8
4707	P1_I1_M6	0.86
4708	P1_I1_M1	0.93
4709	P1_I1_M1	0.96
4710	P1_I1_M1	0.93
4712	P1_I1_M1	0.93
4713	P1_I1_M1	0.91
4714	P1_I1_M1	0.86
4716	P1_I1_M1	0.96
4717	P1_I1_M1	0.96
4718	P1_I1_M1	0.81
4720	P1_I1_M1	0.91
4722	P1_I1_M2	0.96
4723	P1_I1_M1	0.94
4725	P1_I1_M1	0.95
4727	P1_I1_M1	0.93
4729	P1_I1_M1	0.78
4730	P1_I1_M1	0.82
4733	P1_I1_M1	0.97
4734	P1_I1_M1	0.97
4735	P1_I1_M1	0.78
4737	P1_I1_M1	0.91
4738	P1_I1_M1	0.91
4739	P1_I1_M1	0.89
4742	P1_I1_M1	0.91
4743	P1_I1_M1	0.95
4747	P1_I1_M1	0.94
4749	P1_I1_M1	0.96
4750	P1_I1_M1	0.89
4751	P1_I1_M1	0.91
4752	P1_I1_M1	0.93
4753	P1_I1_M1	0.91
4754	P1_I1_M1	0.96
4755	P1_I1_M1	0.82
4757	P1_I1_M1	0.92
4758	P1_I1_M1	0.8
4761	P1_I1_M1	0.91
4763	P1_I1_M1	0.82
4765	P1_I1_M1	0.88
4766	P1_I1_M1	0.98
4768	P1_I1_M1	0.87
4771	P1_I1_M1	0.81
4773	P1_I1_M1	0.95
4776	P1_I1_M1	0.88
4778	P1_I1_M1	0.92
4779	P1_I1_M1	0.91
4780	P1_I1_M1	0.82
4781	P1_I1_M4	0.96
4784	P1_I1_M1	0.9
4787	P1_I1_M1	0.95
4789	P1_I1_M1	0.96
4790	P1_I1_M1	0.84
4792	P1_I1_M1	0.93
4793	P1_I1_M3	0.93
4794	P1_I1_M1	0.94
4795	P1_I1_M1	0.92
4796	P1_I1_M1	0.86
4797	P1_I1_M1	0.94
4798	P1_I1_M1	0.94
4801	P1_I1_M1	0.84
4802	P1_I1_M3	0.83
4806	P1_I1_M1	0.77
4807	P1_I1_M1	0.97
4808	P1_I1_M5	0.87
4810	P1_I1_M1	0.97
4812	P1_I1_M1	0.8
4813	P1_I1_M1	0.94
4814	P1_I1_M1	0.84
4815	P1_I1_M1	0.86
4816	P1_I1_M1	0.91
4817	P1_I1_M1	0.96
4818	P1_I1_M1	0.9
4820	P1_I1_M1	0.9
4821	P1_I1_M1	0.94
4824	P1_I1_M1	0.89
4825	P1_I1_M1	0.91
4831	P1_I1_M1	0.97
4834	P1_I1_M1	0.89
4835	P1_I1_M1	0.89
4836	P1_I1_M1	0.94
4837	P1_I1_M1	0.96
4839	P1_I1_M1	0.92
4840	P1_I1_M1	0.95
4841	P1_I1_M1	0.93
4842	P1_I1_M1	0.83
4843	P1_I1_M1	0.98
4845	P1_I1_M1	0.91
4846	P1_I1_M1	0.97
4848	P1_I1_M1	0.88
4849	P1_I1_M1	0.96
4851	P1_I1_M1	0.94
4852	P1_I1_M1	0.95
4853	P1_I1_M1	0.86
4854	P1_I1_M1	0.95
4857	P1_I1_M1	0.94
4859	P1_I1_M1	0.84
4861	P1_I1_M3	0.82
4862	P1_I1_M1	0.89
4863	P1_I1_M1	0.94
4864	P1_I1_M5	0.92
4865	P1_I1_M5	0.85
4866	P1_I1_M1	0.87
4868	P1_I1_M1	0.88
4869	P1_I1_M5	0.82
4870	P1_I1_M3	0.9
4873	P1_I1_M1	0.93
4874	P1_I1_M1	0.95
4877	P1_I1_M1	0.95
4878	P1_I1_M1	0.94
4879	P1_I1_M1	0.92
4880	P1_I1_M1	0.87
4882	P1_I1_M1	0.9
4883	P1_I1_M1	0.87
4886	P1_I1_M5	0.92
4887	P1_I1_M1	0.95
4888	P1_I1_M1	0.95
4890	P1_I1_M1	0.95
4891	P1_I1_M1	0.94
4893	P1_I1_M1	0.84
4894	P1_I1_M1	0.92
4895	P1_I1_M1	0.86
4896	P1_I1_M1	0.87
4897	P1_I1_M1	0.76
4899	P1_I1_M1	0.84
4900	P1_I1_M1	0.9
4901	P1_I1_M1	0.85
4902	P1_I1_M2	0.88
4904	P1_I1_M1	0.96
4905	P1_I1_M1	0.95
4907	P1_I1_M1	0.93
4910	P1_I1_M1	0.96
4911	P1_I1_M1	0.94
4912	P1_I1_M4	0.88
4913	P1_I1_M2	0.97
4914	P1_I1_M1	0.93
4916	P1_I1_M1	0.87
4917	P1_I1_M1	0.91
4918	P1_I1_M1	0.91
4919	P1_I1_M1	0.92
4920	P1_I1_M1	0.89
4921	P1_I1_M1	0.79
4923	P1_I1_M2	0.93
4924	P1_I1_M3	0.9
4925	P1_I1_M1	0.93
4926	P1_I1_M1	0.96
4927	P1_I1_M1	0.97
4929	P1_I1_M1	0.95
4930	P1_I1_M1	0.97
4932	P1_I1_M1	0.95
4933	P1_I1_M1	0.95
4934	P1_I1_M1	0.94
4935	P1_I1_M1	0.92
4936	P1_I1_M1	0.93
4937	P1_I1_M1	0.93
4938	P1_I1_M1	0.87
4940	P1_I1_M1	0.85
4943	P1_I1_M1	0.89
4946	P1_I1_M1	0.96
4948	P1_I1_M1	0.87
4949	P1_I1_M1	0.93
4950	P1_I1_M1	0.96
4951	P1_I1_M1	0.95
4952	P1_I1_M1	0.95
4953	P1_I1_M1	0.95
4954	P1_I1_M1	0.92
4955	P1_I1_M1	0.96
4957	P1_I1_M1	0.92
4958	P1_I1_M2	0.95
4960	P1_I1_M5	0.91
4961	P1_I1_M1	0.93
4962	P1_I1_M1	0.95
4963	P1_I1_M1	0.92
4964	P1_I1_M1	0.91
4965	P1_I1_M1	0.91
4966	P1_I1_M4	0.85
4967	P1_I1_M1	0.9
4968	P1_I1_M1	0.89
4969	P1_I1_M1	0.98
4970	P1_I1_M1	0.83
4977	P1_I1_M1	0.94
4978	P1_I1_M1	0.93
4980	P1_I1_M4	0.84
4981	P1_I1_M1	0.91
4982	P1_I1_M1	0.87
4983	P1_I1_M1	0.95
4984	P1_I1_M1	0.76
4985	P1_I1_M1	0.88
4986	P1_I1_M1	0.97
4988	P1_I1_M1	0.96
4989	P1_I1_M1	0.92
4990	P1_I1_M3	0.93
4991	P1_I1_M1	0.95
4994	P1_I1_M1	0.87
4995	P1_I1_M1	0.97
4997	P1_I1_M1	0.87
4998	P1_I1_M1	0.96
4999	P1_I1_M1	0.95
5000	P1_I1_M1	0.88
5001	P1_I1_M1	0.97
5003	P1_I1_M3	0.94
5004	P1_I1_M1	0.97
5006	P1_I1_M1	0.86
5007	P1_I1_M1	0.93
5008	P1_I1_M1	0.9
5009	P1_I1_M1	0.98
5013	P1_I1_M1	0.92
5014	P1_I1_M1	0.92
5017	P1_I1_M3	0.94
5018	P1_I1_M1	0.94
5019	P1_I1_M1	0.93
5020	P1_I1_M1	0.92
5022	P1_I1_M1	0.94
5023	P1_I1_M1	0.85
5024	P1_I1_M1	0.96
5025	P1_I1_M2	0.93
5026	P1_I1_M1	0.95
5028	P1_I1_M1	0.95
5029	P1_I1_M3	0.82
5030	P1_I1_M1	0.9
5032	P1_I1_M3	0.94
5035	P1_I1_M1	0.84
5036	P1_I1_M1	0.84
5037	P1_I1_M1	0.91
5039	P1_I1_M1	0.97
5044	P1_I1_M1	0.89
5048	P1_I1_M1	0.95
5049	P1_I1_M2	0.81
5052	P1_I1_M1	0.86
5053	P1_I1_M2	0.98
5054	P1_I1_M2	0.99
5055	P1_I1_M4	0.91
5056	P1_I1_M1	0.77
5058	P1_I1_M1	0.85
5059	P1_I1_M4	0.84
5060	P1_I1_M1	0.89
5061	P1_I1_M1	0.95
5062	P1_I1_M1	0.9
5064	P1_I1_M1	0.94
5065	P1_I1_M3	0.84
5066	P1_I1_M5	0.88
5069	P1_I1_M1	0.9
5070	P1_I1_M1	0.84
5072	P1_I1_M1	0.84
5073	P1_I1_M1	0.82
5074	P1_I1_M1	0.94
5076	P1_I1_M1	0.85
5077	P1_I1_M1	0.94
5078	P1_I1_M1	0.98
5080	P1_I1_M5	0.86
5081	P1_I1_M1	0.96
5082	P1_I1_M1	0.93
5083	P1_I1_M1	0.94
5084	P1_I1_M1	0.89
5085	P1_I1_M1	0.96
5086	P1_I1_M2	0.96
5087	P1_I1_M1	0.9
5090	P1_I1_M1	0.89
5094	P1_I1_M3	0.83
5101	P1_I1_M1	0.96
5102	P1_I1_M1	0.85
5103	P1_I1_M1	0.88
5107	P1_I1_M1	0.95
5109	P1_I1_M1	0.93
5114	P1_I1_M1	0.9
5116	P1_I1_M1	0.83
5117	P1_I1_M1	0.96
5118	P1_I1_M1	0.96
5119	P1_I1_M1	0.97
5125	P1_I1_M3	0.93
5126	P1_I1_M1	0.97
5127	P1_I1_M1	0.96
5129	P1_I1_M1	0.96
5130	P1_I1_M1	0.89
5132	P1_I1_M1	0.92
5133	P1_I1_M1	0.87
5135	P1_I1_M1	0.93
5136	P1_I1_M1	0.94
5137	P1_I1_M3	0.9
5138	P1_I1_M1	0.85
5139	P1_I1_M1	0.95
5141	P1_I1_M1	0.9
5143	P1_I1_M1	0.9
5144	P1_I1_M1	0.95
5147	P1_I1_M5	0.86
5148	P1_I1_M2	0.89
5149	P1_I1_M1	0.9
5150	P1_I1_M1	0.98
5151	P1_I1_M3	0.85
5152	P1_I1_M4	0.92
5153	P1_I1_M1	0.91
5155	P1_I1_M2	0.86
5159	P1_I1_M1	0.85
5160	P1_I1_M1	0.86
5161	P1_I1_M1	0.91
5162	P1_I1_M1	0.89
5164	P1_I1_M1	0.85
5165	P1_I1_M1	0.93
5166	P1_I1_M4	0.93
5167	P1_I1_M1	0.95
5168	P1_I1_M1	0.95
5169	P1_I1_M1	0.94
5170	P1_I1_M1	0.94
5173	P1_I1_M1	0.96
5174	P1_I1_M1	0.92
5177	P1_I1_M1	0.98
5179	P1_I1_M3	0.9
5185	P1_I1_M1	0.92
5186	P1_I1_M1	0.84
5189	P1_I1_M1	0.95
5190	P1_I1_M1	0.74
5191	P1_I1_M2	0.96
5193	P1_I1_M1	0.96
5195	P1_I1_M1	0.97
5199	P1_I1_M1	0.92
5200	P1_I1_M1	0.97
5202	P1_I1_M5	0.86
5203	P1_I1_M1	0.9
5204	P1_I1_M1	0.88
5205	P1_I1_M2	0.91
5206	P1_I1_M1	0.77
5207	P1_I1_M1	0.88
5208	P1_I1_M1	0.92
5209	P1_I1_M1	0.98
5210	P1_I1_M1	0.96
5212	P1_I1_M2	0.88
5213	P1_I1_M1	0.93
5215	P1_I1_M1	0.81
5216	P1_I1_M1	0.82
5217	P1_I1_M1	0.86
5219	P1_I1_M1	0.92
5221	P1_I1_M5	0.85
5223	P1_I1_M1	0.84
5225	P1_I1_M4	0.86
5226	P1_I1_M1	0.9
5227	P1_I1_M1	0.9
5228	P1_I1_M1	0.91
5229	P1_I1_M1	0.91
5230	P1_I1_M2	0.82
5231	P1_I1_M1	0.92
5232	P1_I1_M1	0.95
5233	P1_I1_M1	0.93
5234	P1_I1_M1	0.95
5235	P1_I1_M1	0.87
5237	P1_I1_M1	0.95
5238	P1_I1_M1	0.94
5240	P1_I1_M1	0.92
5241	P1_I1_M4	0.96
5242	P1_I1_M1	0.94
5244	P1_I1_M1	0.94
5245	P1_I1_M1	0.87
5246	P1_I1_M1	0.86
5248	P1_I1_M1	0.91
5249	P1_I1_M1	0.94
5250	P1_I1_M1	0.95
5251	P1_I1_M1	0.91
5252	P1_I1_M1	0.82
5253	P1_I1_M1	0.89
5254	P1_I1_M1	0.86
5255	P1_I1_M4	0.89
5258	P1_I1_M1	0.95
5261	P1_I1_M1	0.96
5263	P1_I1_M1	0.87
5265	P1_I1_M1	0.87
5272	P1_I1_M1	0.91
5275	P1_I1_M1	0.98
5278	P1_I1_M1	0.97
5281	P1_I1_M5	0.93
5284	P1_I1_M1	0.8
5287	P1_I1_M1	0.83
5288	P1_I1_M1	0.91
5291	P1_I1_M2	0.89
5293	P1_I1_M1	0.9
5295	P1_I1_M1	0.86
5297	P1_I1_M1	0.83
5298	P1_I1_M2	0.79
5299	P1_I1_M1	0.9
5302	P1_I1_M1	0.91
5304	P1_I1_M1	0.92
5305	P1_I1_M4	0.86
5312	P1_I1_M5	0.89
5313	P1_I1_M1	0.89
5316	P1_I1_M1	0.89
5317	P1_I1_M1	0.97
5318	P1_I1_M1	0.91
5319	P1_I1_M1	0.94
5320	P1_I1_M1	0.86
5322	P1_I1_M3	0.92
5323	P1_I1_M2	0.85
5325	P1_I1_M1	0.94
5326	P1_I1_M1	0.93
5328	P1_I1_M1	0.86
5329	P1_I1_M1	0.93
5330	P1_I1_M1	0.93
5331	P1_I1_M1	0.97
5332	P1_I1_M1	0.96
5333	P1_I1_M1	0.95
5334	P1_I1_M1	0.82
5335	P1_I1_M1	0.94
5336	P1_I1_M1	0.92
5337	P1_I1_M1	0.93
5338	P1_I1_M1	0.92
5339	P1_I1_M1	0.97
5340	P1_I1_M4	0.92
5341	P1_I1_M1	0.92
5342	P1_I1_M1	0.89
5344	P1_I1_M1	0.87
5345	P1_I1_M1	0.9
5346	P1_I1_M2	0.98
5349	P1_I1_M1	0.95
5350	P1_I1_M1	0.94
5351	P1_I1_M1	0.94
5352	P1_I1_M1	0.94
5355	P1_I1_M1	0.79
5356	P1_I1_M1	0.85
5358	P1_I1_M5	0.9
5360	P1_I1_M1	0.93
5362	P1_I1_M2	0.87
5363	P1_I1_M1	0.89
5369	P1_I1_M1	0.91
5370	P1_I1_M1	0.93
5372	P1_I1_M1	0.87
5373	P1_I1_M1	0.94
5374	P1_I1_M1	0.95
5376	P1_I1_M2	0.81
5377	P1_I1_M1	0.84
5380	P1_I1_M2	0.98
5381	P1_I1_M1	0.87
5382	P1_I1_M1	0.9
5383	P1_I1_M1	0.95
5385	P1_I1_M1	0.86
5387	P1_I1_M1	0.94
5388	P1_I1_M5	0.94
5389	P1_I1_M1	0.94
5390	P1_I1_M1	0.86
5392	P1_I1_M1	0.82
5393	P1_I1_M3	0.89
5394	P1_I1_M1	0.83
5395	P1_I1_M1	0.88
5396	P1_I1_M1	0.93
5397	P1_I1_M1	0.94
5398	P1_I1_M1	0.86
5399	P1_I1_M1	0.83
5400	P1_I1_M1	0.92
5401	P1_I1_M1	0.92
5403	P1_I1_M1	0.95
5404	P1_I1_M1	0.76
5405	P1_I1_M6	0.95
5406	P1_I1_M1	0.96
5407	P1_I1_M1	0.94
5408	P1_I1_M1	0.84
5409	P1_I1_M1	0.93
5412	P1_I1_M1	0.89
5414	P1_I1_M1	0.95
5415	P1_I1_M1	0.85
5416	P1_I1_M1	0.92
5419	P1_I1_M1	0.89
5421	P1_I1_M1	0.84
5425	P1_I1_M4	0.91
5428	P1_I1_M1	0.84
5430	P1_I1_M1	0.95
5434	P1_I1_M1	0.93
5435	P1_I1_M1	0.93
5436	P1_I1_M1	0.85
5440	P1_I1_M3	0.92
5441	P1_I1_M1	0.83
5443	P1_I1_M1	0.93
5444	P1_I1_M1	0.8
5445	P1_I1_M2	0.88
5446	P1_I1_M1	0.95
5448	P1_I1_M2	0.85
5449	P1_I1_M1	0.94
5450	P1_I1_M1	0.95
5451	P1_I1_M1	0.92
5452	P1_I1_M1	0.95
5454	P1_I1_M2	0.9
5455	P1_I1_M6	0.95
5457	P1_I1_M1	0.89
5458	P1_I1_M1	0.92
5460	P1_I1_M1	0.94
5461	P1_I1_M3	0.85
5464	P1_I1_M1	0.85
5465	P1_I1_M1	0.81
5466	P1_I1_M1	0.96
5469	P1_I1_M1	0.88
5470	P1_I1_M1	0.87
5473	P1_I1_M1	0.97
5474	P1_I1_M1	0.96
5476	P1_I1_M1	0.94
5477	P1_I1_M1	0.91
5478	P1_I1_M1	0.94
5480	P1_I1_M1	0.94
5484	P1_I1_M1	0.94
5486	P1_I1_M1	0.88
5489	P1_I1_M1	0.83
5490	P1_I1_M1	0.84
5491	P1_I1_M1	0.87
5492	P1_I1_M1	0.95
5493	P1_I1_M1	0.92
5494	P1_I1_M1	0.95
5495	P1_I1_M1	0.92
5496	P1_I1_M1	0.9
5499	P1_I1_M1	0.91
5500	P1_I1_M1	0.92
5502	P1_I1_M1	0.94
5503	P1_I1_M1	0.95
5504	P1_I1_M4	0.87
5507	P1_I1_M1	0.77
5508	P1_I1_M1	0.95
5509	P1_I1_M1	0.97
5510	P1_I1_M1	0.96
5511	P1_I1_M1	0.93
5514	P1_I1_M1	0.81
5515	P1_I1_M2	0.82
5516	P1_I1_M1	0.96
5518	P1_I1_M1	0.98
5519	P1_I1_M1	0.9
5520	P1_I1_M1	0.93
5521	P1_I1_M1	0.91
5522	P1_I1_M1	0.87
5523	P1_I1_M2	0.95
5525	P1_I1_M1	0.87
5526	P1_I1_M1	0.9
5527	P1_I1_M1	0.89
5529	P1_I1_M1	0.97
5530	P1_I1_M1	0.93
5531	P1_I1_M2	0.81
5535	P1_I1_M1	0.9
5537	P1_I1_M1	0.93
5538	P1_I1_M2	0.83
5540	P1_I1_M1	0.96
5541	P1_I1_M1	0.85
5544	P1_I1_M1	0.82
5545	P1_I1_M1	0.76
5547	P1_I1_M1	0.9
5548	P1_I1_M1	0.93
5549	P1_I1_M2	0.95
5550	P1_I1_M1	0.95
5551	P1_I1_M5	0.9
5553	P1_I1_M1	0.94
5554	P1_I1_M1	0.88
5557	P1_I1_M1	0.83
5559	P1_I1_M1	0.95
5560	P1_I1_M5	0.9
5561	P1_I1_M1	0.9
5562	P1_I1_M1	0.84
5563	P1_I1_M1	0.79
5564	P1_I1_M1	0.84
5567	P1_I1_M4	0.86
5569	P1_I1_M1	0.96
5570	P1_I1_M1	0.98
5571	P1_I1_M1	0.96
5573	P1_I1_M1	0.92
5574	P1_I1_M1	0.84
5576	P1_I1_M1	0.95
5580	P1_I1_M1	0.94
5581	P1_I1_M1	0.94
5582	P1_I1_M1	0.97
5583	P1_I1_M1	0.85
5584	P1_I1_M2	0.84
5586	P1_I1_M1	0.84
5587	P1_I1_M2	0.92
5588	P1_I1_M1	0.95
5589	P1_I1_M1	0.96
5590	P1_I1_M1	0.95
5591	P1_I1_M1	0.93
5594	P1_I1_M1	0.83
5597	P1_I1_M1	0.92
5599	P1_I1_M1	0.83
5600	P1_I1_M1	0.94
5601	P1_I1_M1	0.87
5602	P1_I1_M1	0.91
5603	P1_I1_M1	0.91
5605	P1_I1_M1	0.82
5607	P1_I1_M1	0.96
5608	P1_I1_M1	0.9
5609	P1_I1_M1	0.9
5610	P1_I1_M5	0.89
5611	P1_I1_M1	0.9
5612	P1_I1_M1	0.8
5613	P1_I1_M1	0.86
5614	P1_I1_M1	0.84
5615	P1_I1_M2	0.98
5616	P1_I1_M1	0.94
5619	P1_I1_M3	0.86
5620	P1_I1_M1	0.97
5622	P1_I1_M1	0.9
5623	P1_I1_M1	0.98
5624	P1_I1_M3	0.86
5625	P1_I1_M1	0.92
5626	P1_I1_M1	0.85
5627	P1_I1_M1	0.94
5628	P1_I1_M3	0.84
5630	P1_I1_M3	0.91
5631	P1_I1_M1	0.94
5634	P1_I1_M1	0.92
5635	P1_I1_M1	0.88
5637	P1_I1_M1	0.79
5638	P1_I1_M1	0.92
5639	P1_I1_M1	0.87
5640	P1_I1_M1	0.84
5642	P1_I1_M1	0.96
5644	P1_I1_M1	0.92
5647	P1_I1_M1	0.98
5648	P1_I1_M1	0.8
5649	P1_I1_M1	0.88
5650	P1_I1_M3	0.84
5651	P1_I1_M1	0.93
5652	P1_I1_M1	0.93
5655	P1_I1_M1	0.91
5656	P1_I1_M1	0.9
5657	P1_I1_M1	0.94
5658	P1_I1_M1	0.95
5660	P1_I1_M1	0.9
5661	P1_I1_M1	0.94
5662	P1_I1_M1	0.92
5665	P1_I1_M1	0.81
5666	P1_I1_M1	0.84
5667	P1_I1_M1	0.96
5669	P1_I1_M1	0.94
5671	P1_I1_M2	0.98
5672	P1_I1_M5	0.81
5675	P1_I1_M2	0.89
5676	P1_I1_M1	0.9
5677	P1_I1_M2	0.95
5678	P1_I1_M1	0.95
5679	P1_I1_M1	0.95
5681	P1_I1_M2	0.95
5683	P1_I1_M2	0.85
5684	P1_I1_M2	0.85
5685	P1_I1_M1	0.95
5686	P1_I1_M1	0.95
5687	P1_I1_M1	0.95
5688	P1_I1_M1	0.83
5689	P1_I1_M1	0.88
5690	P1_I1_M1	0.93
5691	P1_I1_M4	0.86
5692	P1_I1_M1	0.96
5694	P1_I1_M1	0.93
5696	P1_I1_M1	0.97
5697	P1_I1_M1	0.86
5698	P1_I1_M1	0.86
5699	P1_I1_M1	0.96
5700	P1_I1_M1	0.85
5701	P1_I1_M1	0.84
5702	P1_I1_M1	0.96
5704	P1_I1_M1	0.83
5713	P1_I1_M6	0.97
5714	P1_I1_M1	0.93
5715	P1_I1_M6	0.9
5717	P1_I1_M4	0.93
5718	P1_I1_M1	0.94
5720	P1_I1_M1	0.76
5722	P1_I1_M1	0.93
5725	P1_I1_M1	0.95
5726	P1_I1_M1	0.76
5727	P1_I1_M5	0.81
5729	P1_I1_M1	0.73
5730	P1_I1_M2	0.84
5731	P1_I1_M1	0.9
5732	P1_I1_M1	0.93
5733	P1_I1_M1	0.97
