Gene	Module	kME
1748	P1_I1_M1	0.95
1749	P1_I1_M5	0.92
1752	P1_I1_M2	0.89
1753	P1_I1_M2	0.91
1754	P1_I1_M2	0.91
1758	P1_I1_M1	0.88
1759	P1_I1_M1	0.78
1764	P1_I1_M4	0.84
1765	P1_I1_M3	0.91
1766	P1_I1_M2	0.93
1767	P1_I1_M2	0.87
1768	P1_I1_M2	0.91
1772	P1_I1_M4	0.92
1777	P1_I1_M2	0.91
1779	P1_I1_M2	0.96
1780	P1_I1_M2	0.93
1781	P1_I1_M2	0.94
1783	P1_I1_M1	0.71
1784	P1_I1_M4	0.86
1785	P1_I1_M3	0.82
1787	P1_I1_M1	0.74
1788	P1_I1_M2	0.91
1791	P1_I1_M2	0.95
1792	P1_I1_M3	0.87
1794	P1_I1_M2	0.94
1799	P1_I1_M6	0.89
1802	P1_I1_M1	0.88
1803	P1_I1_M1	0.87
1804	P1_I1_M4	0.86
1808	P1_I1_M2	0.83
1809	P1_I1_M2	0.93
1810	P1_I1_M5	0.95
1812	P1_I1_M2	0.96
1813	P1_I1_M3	0.88
1817	P1_I1_M1	0.86
1822	P1_I1_M2	0.9
1827	P1_I1_M2	0.81
1828	P1_I1_M5	0.87
1832	P1_I1_M1	0.97
1834	P1_I1_M1	0.92
1836	P1_I1_M1	0.83
1837	P1_I1_M1	0.89
1838	P1_I1_M2	0.87
1841	P1_I1_M2	0.87
1843	P1_I1_M1	0.89
1848	P1_I1_M2	0.79
1851	P1_I1_M1	0.93
1854	P1_I1_M1	0.85
1855	P1_I1_M2	0.89
1856	P1_I1_M1	0.91
1857	P1_I1_M2	0.82
1861	P1_I1_M1	0.92
1862	P1_I1_M1	0.94
1868	P1_I1_M1	0.86
1870	P1_I1_M1	0.83
1872	P1_I1_M2	0.94
1873	P1_I1_M2	0.91
1878	P1_I1_M1	0.78
1879	P1_I1_M2	0.95
1881	P1_I1_M1	0.74
1882	P1_I1_M2	0.89
1886	P1_I1_M1	0.86
1887	P1_I1_M3	0.87
1889	P1_I1_M1	0.92
1891	P1_I1_M1	0.8
1892	P1_I1_M1	0.85
1893	P1_I1_M1	0.92
1894	P1_I1_M1	0.76
1896	P1_I1_M1	0.66
1907	P1_I1_M2	0.81
1910	P1_I1_M2	0.9
1911	P1_I1_M9	0.84
1912	P1_I1_M1	0.87
1913	P1_I1_M1	0.79
1914	P1_I1_M1	0.82
1915	P1_I1_M3	0.79
1917	P1_I1_M1	0.93
1918	P1_I1_M4	0.88
1919	P1_I1_M1	0.95
1920	P1_I1_M2	0.82
1923	P1_I1_M1	0.96
1924	P1_I1_M1	0.69
1925	P1_I1_M3	0.81
1926	P1_I1_M4	0.91
1927	P1_I1_M2	0.94
1933	P1_I1_M2	0.89
1935	P1_I1_M5	0.82
1938	P1_I1_M2	0.82
1940	P1_I1_M4	0.92
1943	P1_I1_M1	0.9
1944	P1_I1_M1	0.95
1946	P1_I1_M2	0.95
1949	P1_I1_M2	0.96
1951	P1_I1_M1	0.94
1953	P1_I1_M1	0.87
1954	P1_I1_M2	0.81
1958	P1_I1_M3	0.86
1960	P1_I1_M1	0.93
1963	P1_I1_M1	0.75
1964	P1_I1_M1	0.91
1965	P1_I1_M2	0.92
1967	P1_I1_M1	0.91
1970	P1_I1_M1	0.91
1973	P1_I1_M1	0.86
1974	P1_I1_M2	0.88
1975	P1_I1_M5	0.91
1976	P1_I1_M3	0.87
1982	P1_I1_M3	0.89
1983	P1_I1_M2	0.82
1985	P1_I1_M2	0.97
1986	P1_I1_M2	0.96
1996	P1_I1_M2	0.81
1997	P1_I1_M2	0.89
1999	P1_I1_M2	0.95
2002	P1_I1_M2	0.86
2007	P1_I1_M2	0.96
2011	P1_I1_M3	0.94
2013	P1_I1_M2	0.91
2014	P1_I1_M4	0.88
2015	P1_I1_M2	0.81
2017	P1_I1_M5	0.81
2018	P1_I1_M5	0.79
2020	P1_I1_M2	0.83
2021	P1_I1_M5	0.87
2022	P1_I1_M2	0.85
2023	P1_I1_M2	0.88
2024	P1_I1_M2	0.86
2025	P1_I1_M3	0.86
2026	P1_I1_M3	0.84
2031	P1_I1_M3	0.84
2032	P1_I1_M1	0.87
2034	P1_I1_M5	0.97
2036	P1_I1_M1	0.69
2037	P1_I1_M2	0.79
2038	P1_I1_M2	0.94
2039	P1_I1_M4	0.88
2040	P1_I1_M2	0.93
2045	P1_I1_M2	0.84
2047	P1_I1_M1	0.93
2048	P1_I1_M2	0.91
2051	P1_I1_M1	0.87
2052	P1_I1_M2	0.96
2053	P1_I1_M2	0.85
2059	P1_I1_M7	0.87
2062	P1_I1_M4	0.86
2063	P1_I1_M2	0.95
2064	P1_I1_M2	0.92
2066	P1_I1_M2	0.93
2067	P1_I1_M2	0.93
2068	P1_I1_M2	0.97
2069	P1_I1_M1	0.93
2071	P1_I1_M4	0.93
2072	P1_I1_M2	0.89
2074	P1_I1_M1	0.77
2076	P1_I1_M2	0.89
2077	P1_I1_M2	0.93
2079	P1_I1_M2	0.94
2080	P1_I1_M1	0.94
2082	P1_I1_M1	0.71
2084	P1_I1_M2	0.83
2085	P1_I1_M2	0.89
2086	P1_I1_M2	0.88
2087	P1_I1_M2	0.96
2088	P1_I1_M1	0.94
2092	P1_I1_M1	0.82
2093	P1_I1_M1	0.83
2094	P1_I1_M3	0.87
2095	P1_I1_M6	0.88
2098	P1_I1_M1	0.94
2100	P1_I1_M2	0.92
2102	P1_I1_M1	0.88
2106	P1_I1_M1	0.92
2108	P1_I1_M2	0.92
2109	P1_I1_M2	0.9
2110	P1_I1_M7	0.9
2111	P1_I1_M2	0.88
2114	P1_I1_M2	0.86
2115	P1_I1_M1	0.95
2116	P1_I1_M1	0.81
2120	P1_I1_M2	0.87
2121	P1_I1_M1	0.81
2123	P1_I1_M1	0.91
2125	P1_I1_M2	0.96
2128	P1_I1_M2	0.81
2129	P1_I1_M1	0.87
2130	P1_I1_M2	0.9
2138	P1_I1_M1	0.94
2142	P1_I1_M1	0.77
2144	P1_I1_M1	0.91
2147	P1_I1_M4	0.87
2152	P1_I1_M4	0.78
2154	P1_I1_M2	0.84
2161	P1_I1_M1	0.9
2163	P1_I1_M1	0.91
2165	P1_I1_M1	0.91
2168	P1_I1_M4	0.92
2169	P1_I1_M2	0.82
2170	P1_I1_M2	0.86
2172	P1_I1_M5	0.87
2173	P1_I1_M3	0.9
2176	P1_I1_M1	0.61
2177	P1_I1_M2	0.81
2178	P1_I1_M4	0.91
2180	P1_I1_M5	0.93
2181	P1_I1_M4	0.8
2182	P1_I1_M2	0.95
2183	P1_I1_M2	0.85
2184	P1_I1_M1	0.92
2185	P1_I1_M1	0.91
2187	P1_I1_M1	0.95
2190	P1_I1_M2	0.84
2191	P1_I1_M4	0.82
2192	P1_I1_M3	0.89
2193	P1_I1_M5	0.83
2194	P1_I1_M3	0.88
2196	P1_I1_M2	0.88
2198	P1_I1_M1	0.8
2199	P1_I1_M1	0.88
2200	P1_I1_M1	0.92
2201	P1_I1_M1	0.91
2202	P1_I1_M1	0.92
2204	P1_I1_M1	0.74
2209	P1_I1_M4	0.77
2214	P1_I1_M3	0.9
2215	P1_I1_M2	0.96
2217	P1_I1_M3	0.91
2218	P1_I1_M1	0.9
2219	P1_I1_M3	0.93
2220	P1_I1_M2	0.97
2222	P1_I1_M2	0.89
2223	P1_I1_M1	0.91
2226	P1_I1_M2	0.8
2230	P1_I1_M3	0.84
2232	P1_I1_M10	0.99
2234	P1_I1_M2	0.96
2237	P1_I1_M2	0.91
2238	P1_I1_M1	0.91
2239	P1_I1_M1	0.94
2240	P1_I1_M1	0.82
2242	P1_I1_M1	0.72
2244	P1_I1_M1	0.9
2248	P1_I1_M1	0.92
2249	P1_I1_M1	0.91
2251	P1_I1_M3	0.88
2253	P1_I1_M2	0.93
2254	P1_I1_M1	0.94
2257	P1_I1_M1	0.87
2258	P1_I1_M1	0.84
2260	P1_I1_M1	0.91
2262	P1_I1_M2	0.8
2263	P1_I1_M2	0.94
2264	P1_I1_M2	0.95
2266	P1_I1_M2	0.82
2267	P1_I1_M5	0.86
2270	P1_I1_M1	0.94
2271	P1_I1_M1	0.79
2275	P1_I1_M1	0.92
2277	P1_I1_M1	0.87
2280	P1_I1_M1	0.86
2282	P1_I1_M1	0.74
2283	P1_I1_M1	0.88
2287	P1_I1_M1	0.8
2288	P1_I1_M5	0.82
2289	P1_I1_M3	0.91
2290	P1_I1_M6	0.92
2291	P1_I1_M3	0.91
2294	P1_I1_M1	0.89
2296	P1_I1_M2	0.95
2297	P1_I1_M2	0.87
2298	P1_I1_M2	0.92
2299	P1_I1_M3	0.92
2302	P1_I1_M1	0.91
2303	P1_I1_M3	0.89
2304	P1_I1_M1	0.94
2305	P1_I1_M1	0.95
2306	P1_I1_M7	0.78
2307	P1_I1_M1	0.93
2311	P1_I1_M1	0.86
2312	P1_I1_M1	0.88
2313	P1_I1_M1	0.9
2314	P1_I1_M1	0.93
2315	P1_I1_M5	0.9
2318	P1_I1_M2	0.92
2319	P1_I1_M2	0.88
2321	P1_I1_M1	0.94
2323	P1_I1_M1	0.93
2326	P1_I1_M1	0.91
2327	P1_I1_M2	0.95
2332	P1_I1_M1	0.69
2333	P1_I1_M1	0.81
2337	P1_I1_M3	0.87
2338	P1_I1_M2	0.95
2340	P1_I1_M1	0.89
2341	P1_I1_M3	0.78
2348	P1_I1_M1	0.95
2351	P1_I1_M1	0.93
2354	P1_I1_M5	0.94
2360	P1_I1_M2	0.92
2361	P1_I1_M8	0.88
2362	P1_I1_M2	0.8
2363	P1_I1_M1	0.85
2365	P1_I1_M2	0.85
2366	P1_I1_M6	0.91
2371	P1_I1_M3	0.92
2372	P1_I1_M4	0.89
2373	P1_I1_M2	0.88
2379	P1_I1_M1	0.69
2381	P1_I1_M1	0.74
2382	P1_I1_M1	0.95
2383	P1_I1_M2	0.92
2384	P1_I1_M2	0.92
2387	P1_I1_M5	0.83
2389	P1_I1_M3	0.86
2390	P1_I1_M1	0.79
2397	P1_I1_M3	0.9
2399	P1_I1_M1	0.82
2401	P1_I1_M1	0.86
2404	P1_I1_M1	0.87
2405	P1_I1_M1	0.84
2406	P1_I1_M1	0.91
2408	P1_I1_M1	0.59
2410	P1_I1_M1	0.72
2411	P1_I1_M3	0.82
2412	P1_I1_M2	0.91
2414	P1_I1_M1	0.89
2415	P1_I1_M1	0.79
2416	P1_I1_M1	0.89
2418	P1_I1_M3	0.91
2420	P1_I1_M5	0.81
2429	P1_I1_M2	0.84
2430	P1_I1_M2	0.87
2432	P1_I1_M1	0.88
2433	P1_I1_M3	0.89
2435	P1_I1_M2	0.92
2439	P1_I1_M2	0.89
2442	P1_I1_M2	0.86
2443	P1_I1_M1	0.7
2444	P1_I1_M2	0.94
2445	P1_I1_M2	0.9
2446	P1_I1_M1	0.9
2447	P1_I1_M2	0.88
2449	P1_I1_M2	0.89
2450	P1_I1_M1	0.88
2451	P1_I1_M1	0.92
2452	P1_I1_M5	0.82
2454	P1_I1_M1	0.84
2455	P1_I1_M2	0.89
2456	P1_I1_M1	0.8
2460	P1_I1_M3	0.9
2461	P1_I1_M2	0.87
2462	P1_I1_M1	0.91
2463	P1_I1_M1	0.98
2464	P1_I1_M2	0.85
2465	P1_I1_M5	0.81
2468	P1_I1_M6	0.8
2470	P1_I1_M1	0.92
2473	P1_I1_M4	0.81
2474	P1_I1_M1	0.77
2477	P1_I1_M2	0.84
2480	P1_I1_M1	0.89
2482	P1_I1_M1	0.96
2483	P1_I1_M2	0.83
2484	P1_I1_M1	0.9
2485	P1_I1_M1	0.85
2486	P1_I1_M3	0.87
2488	P1_I1_M3	0.95
2489	P1_I1_M1	0.93
2491	P1_I1_M1	0.96
2492	P1_I1_M1	0.92
2494	P1_I1_M1	0.83
2495	P1_I1_M1	0.88
2497	P1_I1_M5	0.91
2498	P1_I1_M1	0.9
2499	P1_I1_M2	0.84
2500	P1_I1_M1	0.8
2501	P1_I1_M1	0.89
2502	P1_I1_M1	0.96
2503	P1_I1_M1	0.91
2505	P1_I1_M2	0.85
2507	P1_I1_M1	0.87
2508	P1_I1_M1	0.94
2511	P1_I1_M1	0.9
2512	P1_I1_M2	0.96
2513	P1_I1_M2	0.96
2514	P1_I1_M7	0.87
2516	P1_I1_M4	0.84
2518	P1_I1_M1	0.91
2520	P1_I1_M2	0.84
2523	P1_I1_M1	0.79
2525	P1_I1_M2	0.84
2527	P1_I1_M2	0.9
2528	P1_I1_M2	0.91
2529	P1_I1_M1	0.93
2531	P1_I1_M2	0.95
2532	P1_I1_M3	0.94
2533	P1_I1_M2	0.92
2535	P1_I1_M3	0.9
2537	P1_I1_M1	0.91
2538	P1_I1_M1	0.9
2541	P1_I1_M1	0.86
2543	P1_I1_M1	0.86
2544	P1_I1_M1	0.8
2545	P1_I1_M1	0.82
2552	P1_I1_M1	0.86
2553	P1_I1_M2	0.94
2554	P1_I1_M2	0.93
2555	P1_I1_M3	0.9
2556	P1_I1_M5	0.94
2557	P1_I1_M1	0.91
2559	P1_I1_M1	0.93
2560	P1_I1_M2	0.86
2561	P1_I1_M7	0.95
2564	P1_I1_M3	0.88
2565	P1_I1_M4	0.93
2568	P1_I1_M1	0.84
2569	P1_I1_M2	0.85
2571	P1_I1_M3	0.88
2573	P1_I1_M2	0.91
2575	P1_I1_M1	0.89
2578	P1_I1_M1	0.85
2579	P1_I1_M8	0.9
2583	P1_I1_M1	0.94
2584	P1_I1_M1	0.7
2588	P1_I1_M2	0.91
2589	P1_I1_M5	0.89
2590	P1_I1_M2	0.9
2591	P1_I1_M1	0.86
2592	P1_I1_M2	0.91
2595	P1_I1_M3	0.9
2596	P1_I1_M2	0.88
2597	P1_I1_M4	0.93
2601	P1_I1_M2	0.8
2606	P1_I1_M1	0.88
2607	P1_I1_M5	0.85
2609	P1_I1_M1	0.84
2614	P1_I1_M5	0.85
2616	P1_I1_M1	0.92
2622	P1_I1_M1	0.95
2624	P1_I1_M1	0.83
2626	P1_I1_M1	0.83
2629	P1_I1_M1	0.86
2632	P1_I1_M1	0.91
2633	P1_I1_M1	0.9
2637	P1_I1_M3	0.9
2638	P1_I1_M1	0.88
2642	P1_I1_M1	0.93
2643	P1_I1_M1	0.84
2645	P1_I1_M1	0.84
2646	P1_I1_M1	0.9
2647	P1_I1_M3	0.84
2648	P1_I1_M1	0.85
2650	P1_I1_M1	0.88
2651	P1_I1_M5	0.89
2652	P1_I1_M1	0.87
2654	P1_I1_M1	0.88
2656	P1_I1_M1	0.93
2657	P1_I1_M1	0.95
2658	P1_I1_M2	0.92
2659	P1_I1_M2	0.91
2660	P1_I1_M5	0.83
2661	P1_I1_M1	0.93
2662	P1_I1_M2	0.81
2663	P1_I1_M1	0.88
2666	P1_I1_M1	0.87
2667	P1_I1_M2	0.9
2670	P1_I1_M1	0.79
2671	P1_I1_M1	0.85
2673	P1_I1_M1	0.94
2674	P1_I1_M3	0.87
2675	P1_I1_M1	0.86
2676	P1_I1_M2	0.96
2678	P1_I1_M1	0.89
2681	P1_I1_M2	0.96
2683	P1_I1_M1	0.89
2686	P1_I1_M3	0.85
2687	P1_I1_M1	0.96
2692	P1_I1_M2	0.8
2693	P1_I1_M1	0.92
2695	P1_I1_M1	0.92
2697	P1_I1_M1	0.91
2698	P1_I1_M1	0.93
2699	P1_I1_M1	0.9
2702	P1_I1_M3	0.86
2703	P1_I1_M1	0.67
2705	P1_I1_M1	0.92
2706	P1_I1_M1	0.92
2707	P1_I1_M1	0.92
2709	P1_I1_M1	0.85
2710	P1_I1_M3	0.93
2714	P1_I1_M1	0.96
2715	P1_I1_M3	0.86
2719	P1_I1_M1	0.91
2723	P1_I1_M3	0.85
2724	P1_I1_M6	0.9
2727	P1_I1_M1	0.93
2729	P1_I1_M1	0.91
2730	P1_I1_M1	0.86
2731	P1_I1_M1	0.93
2732	P1_I1_M1	0.87
2737	P1_I1_M3	0.83
2738	P1_I1_M1	0.93
2740	P1_I1_M1	0.95
2741	P1_I1_M8	0.93
2743	P1_I1_M1	0.92
2744	P1_I1_M6	0.94
2745	P1_I1_M1	0.89
2746	P1_I1_M1	0.95
2747	P1_I1_M1	0.88
2748	P1_I1_M1	0.95
2749	P1_I1_M1	0.87
2750	P1_I1_M1	0.85
2753	P1_I1_M5	0.88
2754	P1_I1_M1	0.84
2756	P1_I1_M1	0.9
2757	P1_I1_M1	0.92
2759	P1_I1_M1	0.88
2760	P1_I1_M1	0.88
2762	P1_I1_M1	0.87
2765	P1_I1_M1	0.82
2766	P1_I1_M1	0.92
2769	P1_I1_M1	0.89
2771	P1_I1_M1	0.86
2772	P1_I1_M3	0.84
2774	P1_I1_M1	0.94
2775	P1_I1_M1	0.96
2776	P1_I1_M1	0.79
2777	P1_I1_M1	0.84
2779	P1_I1_M2	0.83
2780	P1_I1_M1	0.9
2781	P1_I1_M1	0.93
2783	P1_I1_M1	0.9
2786	P1_I1_M3	0.79
2787	P1_I1_M1	0.81
2790	P1_I1_M1	0.89
2793	P1_I1_M1	0.9
2794	P1_I1_M1	0.88
2795	P1_I1_M8	0.86
2797	P1_I1_M1	0.89
2798	P1_I1_M2	0.92
2799	P1_I1_M2	0.93
2801	P1_I1_M1	0.8
2802	P1_I1_M1	0.97
2803	P1_I1_M1	0.72
2804	P1_I1_M6	0.86
2805	P1_I1_M1	0.74
2806	P1_I1_M1	0.73
2807	P1_I1_M1	0.91
2808	P1_I1_M4	0.88
2809	P1_I1_M1	0.95
2810	P1_I1_M1	0.93
2811	P1_I1_M1	0.81
2812	P1_I1_M1	0.71
2813	P1_I1_M1	0.95
2814	P1_I1_M1	0.88
2815	P1_I1_M4	0.92
2817	P1_I1_M1	0.92
2818	P1_I1_M1	0.73
2819	P1_I1_M3	0.9
2821	P1_I1_M6	0.87
2822	P1_I1_M1	0.78
2823	P1_I1_M3	0.93
2826	P1_I1_M5	0.92
2827	P1_I1_M1	0.95
2828	P1_I1_M1	0.81
2829	P1_I1_M3	0.89
2830	P1_I1_M1	0.92
2833	P1_I1_M3	0.87
2834	P1_I1_M1	0.93
2835	P1_I1_M1	0.87
2836	P1_I1_M1	0.93
2837	P1_I1_M4	0.85
2838	P1_I1_M1	0.86
2841	P1_I1_M2	0.81
2842	P1_I1_M1	0.88
2844	P1_I1_M1	0.9
2845	P1_I1_M3	0.91
2846	P1_I1_M1	0.92
2847	P1_I1_M1	0.8
2848	P1_I1_M1	0.95
2849	P1_I1_M3	0.93
2852	P1_I1_M2	0.85
2853	P1_I1_M2	0.89
2854	P1_I1_M1	0.83
2856	P1_I1_M4	0.84
2857	P1_I1_M1	0.75
2858	P1_I1_M1	0.93
2861	P1_I1_M1	0.89
2863	P1_I1_M3	0.93
2864	P1_I1_M4	0.94
2865	P1_I1_M1	0.9
2866	P1_I1_M1	0.8
2867	P1_I1_M2	0.86
2869	P1_I1_M4	0.93
2872	P1_I1_M2	0.83
2873	P1_I1_M1	0.92
2874	P1_I1_M1	0.9
2876	P1_I1_M1	0.84
2878	P1_I1_M1	0.89
2879	P1_I1_M6	0.81
2880	P1_I1_M1	0.93
2882	P1_I1_M1	0.94
2884	P1_I1_M1	0.78
2885	P1_I1_M1	0.93
2886	P1_I1_M1	0.95
2887	P1_I1_M1	0.95
2888	P1_I1_M1	0.88
2889	P1_I1_M1	0.95
2890	P1_I1_M1	0.83
2894	P1_I1_M1	0.95
2897	P1_I1_M1	0.9
2898	P1_I1_M1	0.94
2901	P1_I1_M2	0.92
2904	P1_I1_M1	0.91
2907	P1_I1_M3	0.87
2908	P1_I1_M6	0.85
2913	P1_I1_M1	0.95
2916	P1_I1_M2	0.96
2917	P1_I1_M1	0.8
2919	P1_I1_M4	0.83
2921	P1_I1_M1	0.93
2923	P1_I1_M1	0.75
2924	P1_I1_M1	0.72
2925	P1_I1_M1	0.88
2926	P1_I1_M1	0.92
2927	P1_I1_M2	0.91
2928	P1_I1_M1	0.84
2929	P1_I1_M1	0.88
2931	P1_I1_M1	0.75
2933	P1_I1_M1	0.88
2935	P1_I1_M1	0.81
2936	P1_I1_M5	0.9
2937	P1_I1_M8	0.86
2939	P1_I1_M1	0.91
2942	P1_I1_M1	0.69
2944	P1_I1_M1	0.94
2945	P1_I1_M1	0.82
2948	P1_I1_M2	0.8
2950	P1_I1_M1	0.71
2952	P1_I1_M2	0.91
2953	P1_I1_M1	0.9
2954	P1_I1_M1	0.91
2955	P1_I1_M1	0.91
2957	P1_I1_M2	0.83
2958	P1_I1_M1	0.94
2959	P1_I1_M2	0.94
2960	P1_I1_M6	0.89
2961	P1_I1_M1	0.86
2962	P1_I1_M1	0.84
2965	P1_I1_M1	0.72
2967	P1_I1_M1	0.84
2968	P1_I1_M1	0.86
2970	P1_I1_M1	0.93
2971	P1_I1_M1	0.84
2973	P1_I1_M1	0.81
2974	P1_I1_M5	0.92
2975	P1_I1_M2	0.93
2976	P1_I1_M4	0.87
2982	P1_I1_M1	0.95
2983	P1_I1_M2	0.81
2984	P1_I1_M4	0.85
2985	P1_I1_M2	0.94
2986	P1_I1_M4	0.86
2987	P1_I1_M2	0.9
2988	P1_I1_M2	0.89
2991	P1_I1_M2	0.89
2992	P1_I1_M2	0.93
2994	P1_I1_M3	0.86
2995	P1_I1_M1	0.92
2998	P1_I1_M4	0.86
2999	P1_I1_M4	0.95
3000	P1_I1_M2	0.93
3001	P1_I1_M2	0.95
3002	P1_I1_M3	0.93
3003	P1_I1_M4	0.82
3004	P1_I1_M1	0.85
3009	P1_I1_M3	0.93
3014	P1_I1_M5	0.89
3015	P1_I1_M2	0.86
3016	P1_I1_M2	0.89
3017	P1_I1_M1	0.89
3018	P1_I1_M1	0.79
3021	P1_I1_M1	0.94
3022	P1_I1_M4	0.88
3023	P1_I1_M1	0.89
3024	P1_I1_M6	0.87
3025	P1_I1_M1	0.85
3026	P1_I1_M1	0.79
3030	P1_I1_M2	0.86
3031	P1_I1_M2	0.85
3033	P1_I1_M4	0.86
3034	P1_I1_M1	0.89
3035	P1_I1_M3	0.88
3036	P1_I1_M2	0.92
3038	P1_I1_M4	0.93
3039	P1_I1_M4	0.91
3040	P1_I1_M2	0.81
3041	P1_I1_M1	0.91
3042	P1_I1_M3	0.92
3043	P1_I1_M3	0.89
3045	P1_I1_M1	0.93
3046	P1_I1_M1	0.94
3047	P1_I1_M4	0.93
3048	P1_I1_M5	0.79
3049	P1_I1_M2	0.89
3051	P1_I1_M1	0.87
3052	P1_I1_M3	0.91
3053	P1_I1_M5	0.89
3056	P1_I1_M2	0.9
3059	P1_I1_M5	0.95
3061	P1_I1_M2	0.94
3063	P1_I1_M1	0.96
3064	P1_I1_M2	0.91
3065	P1_I1_M1	0.87
3066	P1_I1_M1	0.94
3068	P1_I1_M4	0.91
3069	P1_I1_M2	0.88
3072	P1_I1_M4	0.83
3077	P1_I1_M1	0.79
3082	P1_I1_M1	0.83
3083	P1_I1_M1	0.9
3085	P1_I1_M2	0.92
3088	P1_I1_M5	0.89
3091	P1_I1_M2	0.91
3092	P1_I1_M4	0.86
3093	P1_I1_M2	0.94
3095	P1_I1_M3	0.89
3096	P1_I1_M3	0.87
3097	P1_I1_M1	0.55
3098	P1_I1_M9	0.81
3099	P1_I1_M1	0.92
3101	P1_I1_M3	0.92
3105	P1_I1_M5	0.85
3106	P1_I1_M1	0.69
3107	P1_I1_M2	0.86
3109	P1_I1_M2	0.94
3110	P1_I1_M4	0.93
3111	P1_I1_M1	0.88
3112	P1_I1_M4	0.93
3114	P1_I1_M1	0.93
3115	P1_I1_M3	0.86
3116	P1_I1_M2	0.96
3117	P1_I1_M4	0.87
3118	P1_I1_M3	0.92
3119	P1_I1_M2	0.84
3121	P1_I1_M2	0.94
3123	P1_I1_M2	0.89
3124	P1_I1_M2	0.96
3125	P1_I1_M2	0.78
3126	P1_I1_M2	0.84
3127	P1_I1_M4	0.92
3129	P1_I1_M2	0.93
3130	P1_I1_M2	0.79
3131	P1_I1_M2	0.95
3133	P1_I1_M2	0.92
3134	P1_I1_M1	0.94
3135	P1_I1_M1	0.9
3136	P1_I1_M1	0.91
3137	P1_I1_M8	0.81
3139	P1_I1_M2	0.83
3143	P1_I1_M1	0.95
3144	P1_I1_M1	0.88
3145	P1_I1_M6	0.84
3147	P1_I1_M1	0.74
3148	P1_I1_M1	0.9
3149	P1_I1_M2	0.84
3150	P1_I1_M4	0.9
3151	P1_I1_M8	0.87
3152	P1_I1_M2	0.79
3157	P1_I1_M2	0.88
3158	P1_I1_M4	0.86
3159	P1_I1_M3	0.87
3160	P1_I1_M5	0.83
3164	P1_I1_M4	0.94
3165	P1_I1_M3	0.88
3166	P1_I1_M1	0.83
3168	P1_I1_M3	0.95
3169	P1_I1_M1	0.83
3170	P1_I1_M1	0.9
3172	P1_I1_M1	0.9
3176	P1_I1_M2	0.92
3177	P1_I1_M2	0.84
3178	P1_I1_M4	0.97
3179	P1_I1_M2	0.9
3180	P1_I1_M2	0.92
3181	P1_I1_M2	0.82
3182	P1_I1_M2	0.97
3183	P1_I1_M3	0.93
3184	P1_I1_M2	0.9
3185	P1_I1_M1	0.95
3186	P1_I1_M1	0.92
3188	P1_I1_M1	0.9
3189	P1_I1_M2	0.92
3190	P1_I1_M7	0.94
3191	P1_I1_M2	0.91
3193	P1_I1_M5	0.84
3195	P1_I1_M1	0.85
3197	P1_I1_M2	0.95
3199	P1_I1_M2	0.87
3200	P1_I1_M4	0.82
3201	P1_I1_M2	0.86
3207	P1_I1_M1	0.92
3210	P1_I1_M2	0.96
3211	P1_I1_M2	0.88
3213	P1_I1_M2	0.88
3216	P1_I1_M5	0.81
3217	P1_I1_M2	0.86
3218	P1_I1_M4	0.86
3219	P1_I1_M2	0.9
3220	P1_I1_M4	0.92
3222	P1_I1_M2	0.89
3223	P1_I1_M1	0.86
3226	P1_I1_M2	0.92
3231	P1_I1_M2	0.94
3232	P1_I1_M1	0.93
3235	P1_I1_M2	0.79
3236	P1_I1_M3	0.87
3238	P1_I1_M5	0.79
3240	P1_I1_M1	0.75
3242	P1_I1_M2	0.89
3243	P1_I1_M1	0.9
3245	P1_I1_M2	0.94
3246	P1_I1_M2	0.9
3247	P1_I1_M1	0.94
3252	P1_I1_M1	0.95
3253	P1_I1_M9	0.89
3254	P1_I1_M3	0.79
3257	P1_I1_M2	0.81
3258	P1_I1_M1	0.89
3259	P1_I1_M1	0.89
3260	P1_I1_M1	0.94
3262	P1_I1_M2	0.87
3266	P1_I1_M1	0.93
3267	P1_I1_M5	0.84
3268	P1_I1_M1	0.81
3269	P1_I1_M1	0.9
3270	P1_I1_M1	0.93
3271	P1_I1_M2	0.92
3273	P1_I1_M1	0.88
3274	P1_I1_M3	0.92
3275	P1_I1_M1	0.83
3277	P1_I1_M1	0.94
3280	P1_I1_M1	0.81
3285	P1_I1_M2	0.92
3287	P1_I1_M1	0.92
3288	P1_I1_M3	0.9
3289	P1_I1_M1	0.83
3290	P1_I1_M2	0.96
3292	P1_I1_M3	0.9
3295	P1_I1_M1	0.93
3297	P1_I1_M1	0.91
3300	P1_I1_M4	0.87
3302	P1_I1_M5	0.93
3303	P1_I1_M5	0.94
3304	P1_I1_M1	0.96
3305	P1_I1_M1	0.82
3306	P1_I1_M2	0.91
3307	P1_I1_M1	0.9
3309	P1_I1_M1	0.71
3310	P1_I1_M1	0.86
3312	P1_I1_M1	0.89
3314	P1_I1_M3	0.89
3317	P1_I1_M1	0.96
3318	P1_I1_M1	0.91
3319	P1_I1_M1	0.77
3320	P1_I1_M1	0.9
3321	P1_I1_M1	0.95
3322	P1_I1_M1	0.91
3323	P1_I1_M4	0.88
3324	P1_I1_M1	0.9
3325	P1_I1_M1	0.77
3326	P1_I1_M2	0.88
3330	P1_I1_M3	0.84
3333	P1_I1_M1	0.9
3334	P1_I1_M4	0.88
